data_date,latitude,longitude,depth,temperature,salinity
8/18/2009,48.98,-67.83,100,0.034000002,32.5890007
8/5/2009,49.25,-59.46,100,1.565999985,33.21699905
7/29/2009,46.96,-60.22,0,4.994999886,30.79299927
8/16/2009,49.16,-64.04,100,1.730999947,33.26399994
6/4/2009,48.67,-68.57,200,3.203000069,32.98699951
8/8/2009,50.57,-58.01,0,0.25999999,32.0019989
6/11/2009,47.1,-59.99,300,5.289999962,34.61800003
6/30/2009,49.24,-66.2,100,0.563000023,32.85599899
6/14/2009,47.4,-58.25,200,4.139999866,33.94499969
8/7/2009,50.52,-57.52,100,-0.157000005,32.20800018
5/10/2009,48.67,-68.57,0,2.227999926,27.36100006
6/5/2009,49.22,-64.79,0,5.247000217,29.13699913
7/29/2009,46.96,-60.22,0,5.494999886,30.68199921
8/4/2009,48.67,-68.56,100,2.474999905,33.49499893
6/4/2009,48.67,-68.57,200,3.247999907,32.99399948
5/10/2009,48.67,-68.57,0,1.947000027,27.73900032
8/31/2009,47.74,-64.19,0,9.307999611,29.74099922
4/17/2009,46.8,-58.21,100,0.449999988,32.97000122
8/26/2009,48.74,-68.71,300,4.960000038,34.45199966
6/21/2009,48.7,-68.6,300,4.933000088,34.44499969
6/10/2009,48.5,-61.3,100,3.381000042,33.77199936
8/29/2009,49.32,-65.76,200,4.303999901,34.16600037
6/23/2009,49.62,-66.71,100,3.240999937,33.75500107
8/26/2009,48.23,-64.43,100,3.164999962,30.47800064
8/4/2009,48.67,-68.56,300,4.994999886,34.44200134
6/9/2009,48.65,-61.13,300,5.380000114,34.60300064
8/22/2009,49.01,-62.43,100,0.317999989,32.79800034
8/22/2009,48.87,-61.56,100,2.125999928,33.40100098
6/30/2009,48.64,-68.64,100,1.50999999,33.18099976
6/18/2009,48.46,-62.25,0,7.343999863,31.27099991
8/11/2009,48.34,-62.36,200,4.102000237,33.98899841
6/18/2009,48.57,-62.76,200,4.828000069,34.29600143
8/7/2009,50.52,-57.52,100,-0.115000002,32.28099823
8/1/2009,48.28,-60.41,400,5.236999989,34.75600052
9/23/2009,47.06,-60.7,0,3.016000032,30.51199913
8/27/2009,48.03,-64.86,100,0.648999989,31.91799927
8/11/2009,48.38,-62.57,100,1.638000011,33.24100113
8/10/2009,48.94,-60,0,3.628999949,31.71100044
6/18/2009,48.46,-62.25,200,4.947000027,34.34799957
7/29/2009,46.96,-60.22,0,5.007999897,30.79000092
8/10/2009,48.15,-62.15,100,0.162,32.45199966
9/22/2009,48.67,-68.58,300,5.059999943,34.47200012
8/16/2009,48.67,-68.58,300,5.059999943,34.4679985
8/14/2009,48.42,-62.77,200,4.230000019,34.06399918
7/29/2009,47.1,-59.99,100,1.485000014,32.95399857
8/7/2009,50.6,-57.64,100,-0.199000001,32.45899963
6/17/2009,48.17,-61.25,100,2.188999891,33.39300156
5/3/2009,48.66,-68.59,200,3.688999891,33.91199875
8/2/2009,48.06,-59.74,0,6.080999851,31.51499939
8/1/2009,48.22,-59.87,200,5.183000088,34.42599869
8/1/2009,48.39,-60.6,0,17.50600052,30.49300003
7/29/2009,47.1,-59.99,100,2.529000044,33.46500015
6/13/2009,47.5,-63.75,100,-0.745999992,31.4659996
8/20/2009,49.86,-62.21,100,0.76700002,31.9640007
8/7/2009,50.38,-58,0,1.518000007,31.85400009
5/17/2009,49.7,-66.26,0,-0.796000004,32.35100174
6/8/2009,50.7,-57.57,100,0.079000004,32.60599899
8/26/2009,48.23,-64.43,0,6.414000034,30.27499962
8/10/2009,48.94,-60,200,4.855000019,34.25799942
6/17/2009,48.17,-61.25,300,5.359000206,34.57600021
7/31/2009,48.33,-61.07,100,0.512000024,32.84400177
6/18/2009,48.46,-62.25,300,5.377999783,34.67399979
8/21/2009,49.83,-61.36,100,0.943000019,33.0870018
6/9/2009,48.79,-60.97,200,3.961999893,33.96300125
5/3/2009,47.78,-64.03,0,1.950999975,28.27400017
9/3/2009,47.29,-64.23,0,5.440000057,30.57699966
8/10/2009,48.25,-61.87,200,4.998000145,34.38999939
4/25/2009,48.65,-68.56,300,4.75,34.33200073
8/28/2009,48.67,-68.34,100,1.039000034,32.79600143
8/27/2009,48.52,-69.07,0,6.235000134,28.27899933
4/18/2009,48.77,-68.27,100,-0.157000005,31.42099953
6/17/2009,47.63,-55.91,100,0.810000002,32.41999817
6/13/2009,47.5,-63.75,100,-0.782000005,31.49200058
6/12/2009,47.66,-63.75,0,0.81099999,31.10000038
7/19/2009,48.69,-68.57,200,2.953000069,33.65200043
5/10/2009,48.67,-68.57,100,2.97300005,33.65399933
7/16/2009,48.15,-61.64,100,0.469000012,32.69499969
6/5/2009,49.24,-66.19,0,2.872999907,31.11700058
7/19/2009,48.69,-68.57,200,3.191999912,33.73899841
8/1/2009,48.08,-60.7,400,5.276000023,34.75699997
8/11/2009,48.29,-62.48,0,0.092,31.98999977
8/7/2009,51.12,-58.07,100,-1.480999947,32.64199829
8/5/2009,49.25,-59.46,100,1.514999986,33.19900131
8/26/2009,48.25,-64.56,0,12.5909996,27.34399986
8/21/2009,49.83,-61.36,100,1.149999976,33.13600159
6/11/2009,47.5,-63.25,0,3.90899992,30.30599976
6/10/2009,48.21,-61.61,200,5.145999908,34.41199875
6/18/2009,48.46,-62.25,200,4.856999874,34.31299973
8/29/2009,49.03,-64.2,100,-0.082000002,32.21099854
9/10/2009,46.97,-64.57,0,16.26199913,28.21299934
9/23/2009,47.31,-61.09,0,1.860999942,31.7140007
6/23/2009,48.67,-68.59,300,4.90899992,34.40800095
6/13/2009,46.5,-58.25,100,0.859000027,32.20299911
7/14/2009,48.68,-68.58,100,2.407999992,33.4679985
6/20/2009,49.72,-66.25,200,4.800000191,34.32899857
8/25/2009,49.19,-67.5,100,2.469000101,33.50899887
4/22/2009,49.06,-67.47,100,0.059,32.71900177
8/13/2009,48.88,-62.54,200,2.263000011,33.43700027
5/28/2009,47.35,-55.58,300,0.430000007,32.52000046
6/15/2009,45.95,-59.69,0,2.483999968,31.39900017
6/12/2009,47.66,-63.75,0,1.095999956,30.81900024
6/10/2009,48.5,-61.3,100,3.338000059,33.75799942
8/22/2009,48.87,-61.56,200,4.15500021,34.01900101
9/19/2009,45.9,-62.04,0,13.21000004,29.08399963
7/28/2009,48.67,-68.58,200,3.447999954,33.82400131
7/31/2009,48.33,-61.07,400,5.164000034,34.80799866
5/24/2009,48.8,-67.77,0,1.149999976,29.79999924
8/11/2009,48.38,-62.57,200,3.125,33.6969986
7/29/2009,47.1,-59.99,100,1.508000016,33.00500107
8/22/2009,48.87,-61.56,200,4.163000107,34.02199936
8/14/2009,48.22,-63.9,0,11.4829998,29.4279995
5/6/2009,50,-66.54,100,-1.18900001,32.24399948
8/11/2009,48.49,-62.76,100,2.907999992,33.63700104
8/20/2009,49.9,-63.17,200,2.499000072,33.54999924
7/17/2009,48.06,-62.04,100,0.029999999,32.17399979
7/31/2009,48.33,-61.07,200,4.96600008,34.32600021
8/29/2009,49.27,-64.89,100,1.159999967,33.08599854
8/21/2009,49.83,-61.36,200,2.299000025,33.45399857
9/22/2009,47.38,-60.42,0,12.54500008,30.83600044
6/30/2009,49.71,-66.27,200,3.967000008,33.98099899
8/2/2009,48.45,-59.56,100,1.363999963,31.88500023
8/1/2009,48.39,-60.6,0,1.335999966,31.95499992
8/1/2009,48.28,-60.41,400,5.250999928,34.76100159
7/31/2009,48.33,-61.07,200,3.948999882,33.94900131
8/21/2009,49.74,-61.18,0,15.8760004,30.56900024
8/9/2009,49.25,-66.17,200,3.27699995,33.7519989
6/17/2009,48.33,-61.75,200,5.228000164,34.47100067
7/14/2009,47.75,-60.8,0,7.622000217,31.03199959
6/19/2009,48.75,-64.08,0,3.996000051,29.89999962
8/2/2009,48.06,-59.74,0,3.164999962,31.63400078
9/25/2009,46.81,-61.31,0,1.715999961,30.77000046
7/28/2009,47.11,-63.71,0,17.18400002,28.04400063
6/5/2009,49.88,-66.27,100,1.113999963,33.08200073
6/10/2009,47.43,-59.56,300,5.390999794,34.63299942
7/16/2009,48.19,-61.62,200,3.453000069,33.79199982
6/17/2009,48.33,-61.75,200,4.907000065,34.29399872
6/21/2009,49.21,-68.01,0,6.867000103,27.79199982
5/3/2009,48.66,-68.59,0,2.647000074,27.30800056
7/17/2009,47.96,-61.94,0,15.69400024,28.8939991
6/18/2009,48.57,-62.76,300,5.389999866,34.63299942
6/5/2009,49.22,-64.79,100,2.114000082,33.38499832
6/5/2009,49.88,-66.27,100,1.027999997,33.0530014
5/3/2009,47.78,-64.03,0,1.677999973,29.3939991
6/18/2009,48.5,-63.25,0,0.246000007,31.95800018
6/20/2009,49.72,-66.25,200,4.847000122,34.34899902
8/5/2009,49.25,-59.46,100,-0.048999999,32.5719986
6/18/2009,47.83,-62.25,0,7.118000031,30.21899986
8/28/2009,48.67,-68.34,100,2.234999895,33.41199875
6/14/2009,47.4,-58.25,100,0.785000026,32.34500122
8/29/2009,49.18,-66.67,100,2.470999956,33.5019989
8/10/2009,48.94,-60,200,4.847000122,34.25400162
8/9/2009,48.68,-68.59,200,4.586999893,34.27799988
8/14/2009,48.28,-69.41,100,1.728000045,33.26300049
5/3/2009,48.66,-68.59,200,3.663000107,33.90299988
6/10/2009,47.43,-59.56,200,5.144999981,34.39500046
6/5/2009,49.72,-66.25,100,3.700999975,33.91199875
8/26/2009,48.28,-64.39,100,0.953999996,32.07099915
7/31/2009,47.84,-60.63,0,11.18599987,31.16200066
8/14/2009,48.14,-63.15,0,1.162999988,31.74699974
8/9/2009,49.25,-66.17,200,3.207999945,33.72999954
6/6/2009,49.83,-62.95,0,0.291999996,31.98399925
8/17/2009,49.75,-65.06,200,4.300000191,34.13399887
8/7/2009,51.12,-58.07,0,11.35200024,30.54899979
7/19/2009,48.69,-68.57,200,2.766000032,33.58800125
8/5/2009,49.25,-59.46,0,4.860000134,31.46199989
8/8/2009,50.57,-58.01,0,1.373000026,31.82799911
6/9/2009,48.79,-60.97,200,4.247000217,34.05699921
6/12/2009,47.66,-63.75,0,2.904999971,29.95000076
6/30/2009,48.64,-68.64,300,4.704999924,34.32799911
8/14/2009,48.42,-62.77,200,4.274000168,34.07600021
7/30/2009,47.72,-59.65,400,5.177999973,34.78300095
6/5/2009,49.22,-64.79,0,3.437999964,29.55999947
8/30/2009,48.13,-64.63,0,4.511000156,30.37299919
8/27/2009,48.54,-69.04,0,2.450000048,31.19499969
8/8/2009,50.57,-58.01,100,1.830000043,33.25299835
9/4/2009,47.29,-63.6,0,6.375,30.63599968
8/11/2009,48.49,-62.76,200,3.428999901,33.81299973
5/6/2009,50,-66.54,100,-1.19599998,32.19900131
8/9/2009,49.65,-60.59,100,0.959999979,33.04700089
6/14/2009,47.4,-58.75,0,1.279000044,31.95299911
7/14/2009,47.75,-60.8,0,8.873000145,30.93400002
8/11/2009,48.38,-62.57,100,2.286999941,33.43500137
8/16/2009,48.67,-68.58,200,4.833000183,34.36700058
7/15/2009,48.12,-61.29,200,3.335000038,33.76200104
6/23/2009,49.83,-66.37,200,4.768000126,34.32799911
6/19/2009,48.75,-64.08,0,4.526000023,29.66600037
6/18/2009,48.46,-62.25,0,5.758999825,31.46800041
8/29/2009,49.18,-66.67,100,2.352999926,33.4679985
6/21/2009,48.7,-68.6,300,4.927999973,34.44300079
8/8/2009,50.57,-58.01,100,1.871999979,33.26900101
8/10/2009,47.98,-62.31,0,18.02400017,28.93099976
9/18/2009,46.3,-61.56,100,1.432000041,31.20899963
7/19/2009,48.69,-68.57,200,2.792000055,33.59600067
8/26/2009,48.23,-64.43,100,2.759000063,30.73699951
8/5/2009,49.25,-59.46,100,-0.191,32.56999969
6/18/2009,48.5,-63.25,0,0.51700002,31.92399979
5/3/2009,48.66,-68.59,200,3.753999949,33.93799973
7/30/2009,47.43,-59.57,0,3.582999945,31.4810009
9/22/2009,47.21,-60.54,100,1.307000041,32.23799896
8/10/2009,48.15,-62.15,100,0.024,32.36199951
6/11/2009,47.5,-63.25,0,5.846000195,30.10700035
5/17/2009,49.25,-66.17,100,3.016000032,33.6609993
4/23/2009,49.08,-67.23,300,5.18900013,34.55899811
8/24/2009,49.33,-64.24,100,2.298000097,33.44400024
8/13/2009,48.88,-62.54,200,2.385999918,33.47399902
7/16/2009,48.19,-61.62,0,15.97900009,29.05699921
7/30/2009,47.72,-59.65,400,5.171000004,34.78499985
8/22/2009,49.13,-62.9,0,5.589000225,31.10700035
6/13/2009,46.5,-58.25,200,6.888999939,34.33399963
8/22/2009,49.01,-62.43,100,0.136999995,32.50299835
7/6/2009,48.7,-68.53,100,1.822000027,31.00799942
6/5/2009,49.22,-64.79,0,3.898000002,29.3920002
7/31/2009,48.33,-61.07,200,3.687999964,33.86500168
8/10/2009,48.94,-60,200,4.866000175,34.27099991
6/10/2009,47.43,-59.56,200,4.947999954,34.35300064
8/13/2009,48.57,-62.13,300,5.361000061,34.66199875
8/29/2009,49.32,-65.76,200,4.235000134,34.13800049
7/28/2009,46.97,-63.52,0,1.38499999,30.61599922
8/14/2009,48.75,-63.17,300,5.318999767,34.66400146
8/19/2009,50.04,-65.03,200,3.388999939,33.81600189
8/13/2009,48.72,-62.39,300,5.357999802,34.72100067
7/14/2009,48.68,-68.58,100,2.786999941,33.59400177
6/14/2009,47.14,-61.28,0,9.746999741,30.41600037
6/13/2009,47.5,-63.75,0,-0.541999996,31.38299942
8/7/2009,50.82,-58.58,100,-0.939999998,32.63700104
8/26/2009,48.45,-64.13,100,7.18200016,30.55599976
8/25/2009,49.19,-67.5,300,5.21999979,34.58000183
8/14/2009,48.91,-63.24,100,2.006999969,33.35100174
6/18/2009,48.46,-62.25,0,6.84499979,31.26199913
8/13/2009,48.88,-62.54,200,2.038000107,33.36000061
6/24/2009,49.89,-65.89,100,-0.078000002,32.61899948
8/26/2009,48.74,-68.71,300,5.004000187,34.47100067
8/6/2009,49.66,-58.56,100,-0.111000001,32.20700073
4/11/2009,47.46,-56.84,100,1.159999967,32.88000107
9/22/2009,47.31,-60.53,100,1.422999978,32.48799896
7/14/2009,48.68,-68.58,100,2.792000055,33.59600067
8/16/2009,49.09,-63.74,300,5.321000099,34.62400055
8/21/2009,49.83,-61.36,100,1.146000028,33.13399887
6/19/2009,48.11,-69.44,100,1.396999955,31.46299934
8/6/2009,50.19,-58.26,200,5.027999878,34.36700058
8/24/2009,48.62,-68.91,300,4.986999989,34.43799973
6/17/2009,48.22,-69.89,0,2.342000008,29.14599991
6/24/2009,50.24,-65.95,0,9.86400032,30.05400085
5/10/2009,48.67,-68.57,100,2.977999926,33.65499878
8/16/2009,48.67,-68.58,200,4.679999828,34.30400085
4/15/2009,47.34,-59.27,0,0.330000013,31.89999962
8/7/2009,50.6,-57.64,200,3.79399991,33.91400146
5/17/2009,49.25,-66.17,100,3.286999941,33.75
8/7/2009,50.52,-57.52,0,0.588,31.94499969
9/16/2009,47.36,-62.88,0,14.50199986,29.0340004
6/8/2009,51.58,-56.62,100,-0.206,31.97999954
8/4/2009,48.67,-68.56,300,4.967000008,34.43099976
8/10/2009,48.15,-62.15,100,0.043000001,32.3730011
8/4/2009,48.67,-68.56,0,13.54800034,24.79700089
7/31/2009,48.33,-61.07,100,1.406999946,33.20299911
8/4/2009,48.67,-68.56,0,13.82900047,25.39999962
6/30/2009,48.64,-68.64,300,4.635000229,34.30400085
9/18/2009,46.2,-61.72,0,2.688999891,30.58600044
7/30/2009,47.5,-60,200,5.004000187,34.34799957
8/7/2009,51.12,-58.07,100,-1.30400002,32.58300018
9/19/2009,45.9,-62.04,0,16.36800003,28.65600014
9/22/2009,48.67,-68.58,0,2.885999918,31.11300087
6/11/2009,47.1,-59.99,300,5.289999962,34.61399841
8/1/2009,48.22,-59.87,200,5.197999954,34.44400024
8/25/2009,49.19,-67.5,300,5.21999979,34.58000183
8/1/2009,48.15,-60.08,100,0.630999982,32.08800125
8/18/2009,49.56,-66.07,200,4.922999859,34.39300156
9/23/2009,47.2,-60.71,100,1.22300005,32.11399841
8/9/2009,49.25,-66.17,0,14.76099968,24.70299911
8/5/2009,49.25,-59.46,200,3.197000027,33.70700073
6/23/2009,49.62,-66.71,100,3.494999886,33.8429985
4/18/2009,48.77,-68.27,200,3.799000025,33.94400024
4/18/2009,48.77,-68.27,0,-0.109999999,31.3920002
8/14/2009,48.91,-63.24,100,1.853999972,33.3030014
7/31/2009,48.33,-61.07,200,4.903999805,34.30199814
7/6/2009,48.7,-68.53,300,5.024000168,34.45899963
6/30/2009,49.71,-66.27,300,5.346000195,34.65200043
8/7/2009,50.6,-57.64,200,4.230999947,34.06100082
7/27/2009,46.76,-63.04,0,17.45700073,28.44099998
6/18/2009,48.46,-62.25,0,3.61500001,31.54199982
6/10/2009,47.43,-59.56,200,5.132999897,34.39400101
7/31/2009,48.33,-61.07,100,1.253000021,33.16600037
8/11/2009,48.29,-62.48,0,4.875999928,30.82699966
9/18/2009,46.3,-61.56,0,2.052999973,30.81999969
6/11/2009,47.02,-60.12,200,4.510000229,34.15499878
9/15/2009,47.97,-63.05,100,0.791999996,31.84900093
8/26/2009,48.28,-64.39,100,0.718999982,32.42100143
6/9/2009,45.77,-62.31,0,7.690000057,29.70199966
6/21/2009,49.12,-67.91,100,2.23300004,33.4280014
8/24/2009,48.62,-68.91,300,4.962999821,34.42699814
8/13/2009,48.72,-62.39,200,4.538000107,34.1570015
6/17/2009,48.33,-61.75,200,5.277999878,34.5
9/10/2009,46.96,-64.67,0,16.18000031,28.24200058
8/14/2009,48.28,-69.41,100,2.256999969,33.42599869
4/22/2009,49.06,-67.47,100,0.041999999,32.71300125
8/4/2009,48.67,-68.56,300,5.099999905,34.49200058
6/17/2009,48.17,-60.75,100,-0.172000006,32.19300079
8/11/2009,48.44,-62.49,200,4.934000015,34.34400177
8/8/2009,50.57,-58.01,0,1.190999985,31.87000084
8/26/2009,48.54,-68.99,0,7.039000034,28.1079998
8/14/2009,48.47,-62.74,300,5.315000057,34.61299896
6/17/2009,48.33,-61.75,200,5.211999893,34.4620018
4/18/2009,48.77,-68.27,100,-0.150999993,31.41900063
8/16/2009,48.67,-68.58,300,4.980000019,34.43600082
5/10/2009,48.67,-68.57,0,2.154999971,27.44499969
8/26/2009,48.23,-64.43,100,2.838000059,30.68199921
9/19/2009,45.9,-62.04,0,16.37100029,28.65500069
8/27/2009,48.03,-64.86,100,0.59799999,31.98500061
4/23/2009,49.02,-67.24,200,4.066999912,34.07699966
8/24/2009,49.33,-64.24,100,2.150000095,33.39400101
8/13/2009,48.72,-62.39,200,4.65199995,34.20000076
4/15/2009,47.37,-59.2,100,0.629999995,32.45000076
8/7/2009,51.12,-58.07,100,-1.343000054,32.59600067
7/29/2009,47.09,-62.62,100,0.148000002,31.84499931
7/15/2009,48.17,-61.3,200,2.647000074,33.55500031
6/10/2009,47.43,-59.56,300,5.388999939,34.66799927
9/1/2009,46.68,-56.71,0,5.710000038,32.27999878
8/14/2009,48.91,-63.24,100,1.996999979,33.34799957
7/28/2009,47.11,-63.46,100,-0.046999998,31.30800056
8/26/2009,48.28,-64.39,100,0.721000016,32.48899841
8/7/2009,50.52,-57.52,100,0.005,32.60599899
7/30/2009,47.72,-59.65,400,5.171000004,34.78499985
6/14/2009,47.4,-58.75,100,0.246999994,32.18500137
8/4/2009,48.67,-68.56,100,2.65199995,33.5530014
8/2/2009,48.45,-59.56,100,1.037999988,31.93199921
8/31/2009,47.74,-64.19,0,9.067000389,29.7689991
8/25/2009,49.19,-67.5,200,3.971999884,34.01699829
8/1/2009,48.22,-59.87,200,5.183000088,34.42399979
8/1/2009,48.22,-59.87,200,5.188000202,34.43600082
9/8/2009,45.84,-63.1,0,16.66500092,28.7159996
8/1/2009,48.39,-60.6,400,5.138999939,34.81200027
8/7/2009,50.6,-57.64,200,4.176000118,34.04499817
4/18/2009,48.77,-68.27,100,-0.119000003,31.40500069
8/5/2009,49.25,-59.46,0,9.505000114,31.26600075
7/29/2009,47.21,-63.1,0,17.82600021,28.09000015
8/16/2009,49.16,-64.04,100,1.79400003,33.2820015
6/14/2009,47.4,-58.25,0,1.088000059,32.28300095
6/20/2009,48.44,-69.07,200,3.484999895,33.90299988
6/30/2009,49.71,-66.27,100,0.493000001,32.83100128
9/14/2009,48.67,-68.58,100,2.280999899,33.42300034
9/10/2009,46.97,-64.57,0,16.24799919,28.2140007
6/17/2009,48.17,-60.75,0,0.122000001,32.04499817
8/21/2009,49.18,-61.22,100,-0.261999995,32.5359993
6/14/2009,47.17,-62.75,0,0.825999975,31.59700012
6/23/2009,48.67,-68.59,200,4.756999969,34.34199905
8/12/2009,48.55,-63.1,200,5.070000172,34.3730011
6/11/2009,47.1,-59.99,200,4.931000233,34.38100052
4/23/2009,49.08,-67.23,300,5.188000202,34.55799866
9/23/2009,47.06,-60.7,100,1.233999968,32.06600189
9/16/2009,47.36,-62.88,0,14.50399971,29.03300095
8/11/2009,48.49,-62.76,100,0.064999998,32.54399872
8/25/2009,49.19,-67.5,100,0.797999978,32.92300034
4/18/2009,48.77,-68.27,300,5.175000191,34.52299881
4/25/2009,48.79,-68.25,100,-0.805000007,31.87400055
9/22/2009,48.67,-68.58,300,4.992000103,34.44400024
6/23/2009,48.67,-68.59,300,4.875,34.39300156
8/2/2009,48.45,-59.56,0,3.15199995,31.69799995
8/22/2009,49.13,-62.9,0,2.970000029,31.70599937
6/5/2009,49.72,-66.25,200,4.269999981,34.1230011
8/27/2009,48.03,-64.86,100,1.296000004,31.4489994
8/14/2009,48.14,-63.55,0,14.01900005,29.64599991
8/6/2009,50.19,-58.26,100,0.759000003,32.90800095
6/30/2009,49.71,-66.27,200,3.91899991,33.96699905
9/7/2009,48.7,-68.6,100,1.006000042,32.96500015
6/17/2009,48.17,-60.75,100,0.078000002,32.12099838
8/27/2009,48.42,-68.98,0,3.332999945,30.44499969
9/2/2009,47.63,-63.29,0,15.02200031,28.74600029
6/21/2009,48.7,-68.6,200,3.696000099,33.95199966
8/4/2009,48.67,-68.56,200,4.751999855,34.3429985
7/30/2009,47.43,-59.57,0,1.179999948,31.62999916
7/28/2009,46.97,-62.81,0,18.10199928,28.58799934
8/21/2009,49.83,-61.36,200,1.61500001,33.26599884
6/14/2009,47.17,-62.75,0,0.368999988,31.63599968
7/28/2009,48.67,-68.58,100,3.020999908,33.6780014
8/6/2009,46.8,-61.92,0,18.36700058,29.24300003
6/23/2009,48.67,-68.59,300,5.144000053,34.51499939
8/10/2009,48.94,-60,200,4.842000008,34.25099945
8/7/2009,50.52,-57.52,100,0.155000001,32.69800186
8/1/2009,48.15,-60.08,100,0.638999999,32.08200073
9/10/2009,46.96,-64.67,0,12.90100002,29.14100075
8/13/2009,48.36,-63.35,100,1.317000031,31.71299934
6/10/2009,48.5,-61.3,100,3.352999926,33.76200104
6/17/2009,48.17,-61.25,100,2.684000015,33.54600143
7/15/2009,48.5,-59.3,0,8.611000061,31.31699944
5/10/2009,48.67,-68.57,0,2.66899991,26.96199989
7/14/2009,47.75,-60.8,0,14.29500008,30.48200035
8/14/2009,48.8,-63.57,100,2.512000084,33.51800156
4/15/2009,47.53,-59.27,200,4.860000134,34.18999863
8/4/2009,48.67,-68.56,300,4.977000237,34.43500137
6/20/2009,48.44,-69.07,200,3.171999931,33.78099823
8/6/2009,46.71,-61.93,100,0.003,32.02799988
6/18/2009,48.46,-62.25,300,5.375,34.67699814
8/13/2009,48.76,-62.82,200,1.962000012,33.34199905
5/3/2009,48.66,-68.59,200,4.750999928,34.33300018
7/6/2009,48.7,-68.53,100,4.038000107,30.72500038
8/10/2009,48.15,-62.15,100,0.158000007,32.44800186
8/7/2009,50.6,-57.64,200,3.756000042,33.90100098
9/2/2009,47.63,-63.29,0,14.85099983,28.89699936
8/10/2009,48.94,-60,100,0.079000004,32.29000092
6/18/2009,48.46,-62.25,0,1.84800005,31.53800011
8/31/2009,47.74,-64.07,0,13.17099953,28.41600037
7/31/2009,48.33,-61.07,200,4.922999859,34.30899811
6/14/2009,47.4,-58.75,0,0.35800001,32.07699966
4/18/2009,48.77,-68.27,0,-0.003,31.30800056
6/5/2009,49.72,-66.25,300,5.313000202,34.63199997
6/6/2009,49.32,-64.72,200,4.809999943,34.33200073
8/26/2009,48.88,-68.68,100,1.416000009,31.88299942
6/21/2009,48.7,-68.6,300,4.895999908,34.42900085
8/8/2009,50.11,-58.69,200,4.56799984,34.18099976
5/10/2009,48.67,-68.57,100,3.078999996,33.68999863
7/28/2009,47,-63.72,0,16.39100075,27.99500084
9/19/2009,45.9,-62.04,0,16.35000038,28.66300011
6/17/2009,47.5,-60.75,0,5.465000153,31.50300026
6/21/2009,49.12,-67.91,100,1.866000056,33.30799866
8/13/2009,48.36,-63.26,100,0.944000006,31.90099907
4/18/2009,48.77,-68.27,300,5.18200016,34.52600098
8/18/2009,49.56,-65.55,200,4.795000076,34.35200119
6/4/2009,48.67,-68.57,200,3.005000114,32.72999954
7/31/2009,48.33,-61.07,300,5.318999767,34.72600174
6/5/2009,49.24,-66.19,0,2.316999912,30.16200066
8/11/2009,48.24,-62.72,100,0.497999996,31.96500015
7/6/2009,48.7,-68.53,100,3.864000082,30.77499962
7/31/2009,48.33,-61.07,200,3.928999901,33.94300079
6/9/2009,45.77,-62.31,0,10.61600018,29.73800087
5/10/2009,48.67,-68.57,300,5.110000134,34.49599838
8/10/2009,48.94,-60,0,3.819000006,31.69499969
7/31/2009,48.33,-61.07,200,4.861000061,34.28099823
6/5/2009,49.22,-64.79,0,3.177000046,30.86300087
8/29/2009,49.32,-65.76,100,2.711999893,33.58399963
8/26/2009,48.74,-68.71,300,4.888000011,34.42200089
6/16/2009,46.83,-60.92,100,2.257999897,33.34500122
4/25/2009,48.79,-68.25,100,-0.70599997,32.20800018
8/9/2009,48.68,-68.59,200,4.550000191,34.25500107
6/24/2009,50.24,-65.95,0,4.074999809,31.20599937
8/14/2009,48.8,-63.57,100,2.203999996,33.41600037
8/9/2009,49.25,-66.17,0,3.963999987,31.44300079
8/12/2009,48.55,-63.1,200,5.021999836,34.34899902
7/30/2009,47.57,-59.35,200,5.673999786,34.40800095
4/18/2009,48.77,-68.27,200,3.944000006,34.00099945
8/12/2009,48.72,-63.47,100,2.016000032,33.34799957
8/27/2009,48.35,-69.25,100,1.524999976,32.40999985
8/11/2009,48.44,-62.49,200,5.002999783,34.38899994
6/4/2009,48.67,-68.57,300,4.751999855,34.30699921
8/7/2009,51.12,-58.07,100,-1.539000034,32.65499878
6/5/2009,50.05,-66.29,100,0.172000006,32.66899872
8/2/2009,48.06,-59.74,300,5.334000111,34.51399994
6/4/2009,48.67,-68.57,300,4.563000202,34.23799896
7/28/2009,48.67,-68.58,300,4.751999855,34.3390007
6/9/2009,48.65,-61.13,300,5.389999866,34.61700058
6/5/2009,49.24,-66.19,0,-0.428000003,31.92200089
8/19/2009,50.04,-65.03,0,2.092999935,31.6779995
8/8/2009,50.33,-58.65,0,8.954000473,31.31999969
6/13/2009,46.5,-58.25,200,6.638000011,34.44100189
8/1/2009,48.39,-60.6,200,4.756000042,34.23300171
7/31/2009,47.84,-60.63,0,13.94400024,30.79700089
8/5/2009,49.25,-59.46,200,3.022000074,33.64699936
8/5/2009,48.87,-59.8,300,5.136000156,34.42399979
8/26/2009,48.54,-68.99,0,6.276000023,28.56500053
7/30/2009,47.5,-60,100,1.559000015,33.02600098
7/28/2009,46.97,-62.81,100,-0.337000012,31.57699966
8/27/2009,48.42,-68.98,0,2.671000004,31.13800049
6/15/2009,48.15,-69.49,0,2.711999893,29.80500031
6/30/2009,49.24,-66.2,100,-0.497999996,32.30099869
5/17/2009,49.25,-66.17,100,3.132999897,33.69599915
8/1/2009,48.28,-60.41,400,5.238999844,34.74300003
6/18/2009,48.46,-62.25,0,2.16899991,31.52899933
